gingen	ga	smain	verb	hd	ga						zijn	past(pl)	ld_pp	no	0
naar	naar	pp	prep	hd	naar									no	0
huis	huis	np	noun	obj1	huis			het	count	sg				no	0
.	.	punct	punct	--	.		punt							no	0
De	de	detp	det	det	de									no	0
koningin	koningin	np	noun	hd	koningin			de	count	sg				yes	koningin-6
miste	mis	smain	verb	hd	mis						hebben	past(sg)	transitive	no	0
al	al	advp	adv	mod	al									no	0
gauw	gauw	ap	adj	hd	gauw									no	0
haar	haar	detp	det	det	haar									yes	koningin-6
jongste	jong	ap	adj	mod	jong									no	0
dochtertje	dochter_DIM	np	noun	hd	dochter_DIM			het	count	sg				yes	dochtertje-4
en	en	vg	vg	crd	en									no	0
vroeg	vroeg	ap	adj	hd	vroeg									no	0
aan	aan	pp	prep	hd	aan									no	0
de	de	detp	det	det	de									no	0
twee	twee	detp	num	det	twee		hoofd							no	0
oudsten	oudste	np	noun	hd	oudste			de	count	pl				yes	dochtertjes-3
:	:	--	punct	--	:		dubb_punt							no	0
"	"	--	punct	--	"		aanhaal_both							no	0
Waar	waar	advp	adv	mod	waar		er_loc							no	0
is	ben	smain	verb	hd	ben						unacc	sg_heeft	intransitive	no	0
je	je	detp	det	det	je									yes	dochtertjes-3
zusje?""Ik	zusje?""Ik	np	noun	hd	zusje?""Ik			both	both	both				yes	dochtertjes-3
weet	weet	sv1	verb	hd	weet						hebben	sg	transitive	no	0
het	het	np	det	obj1	het									no	0
niet	niet	advp	adv	mod	niet									no	0
,	,	punct	punct	--	,		komma							no	0
"	"	punct	punct	--	"		aanhaal_both							no	0
zeiden	zeg	sv1	verb	hd	zeg						hebben	past(pl)	tr_sbar	no	0
ze	ze	np	pron	su	ze		wkpro							yes	dochtertjes-3
,	,	punct	punct	--	,		komma							no	0
"	"	--	punct	--	"		aanhaal_both							no	0
we	we	np	pron	su	we		wkpro							yes	dochtertjes-3
hebben	heb	smain	verb	hd	heb						hebben	pl	aux_psp_hebben	no	0
haar	haar	np	pron	obj1	haar									yes	dochtertje-4
niet	niet	advp	adv	mod	niet									no	0
gezien	zie	ppart	verb	hd	zie						hebben	psp	transitive_ndev_ndev	no	0
.	.	--	punct	--	.		punt							no	0
"	"	--	punct	--	"		aanhaal_both							no	0
Ze	ze	np	pron	su	ze		wkpro							yes	koningin-6
zochten	zoek	smain	verb	hd	zoek						hebben	past(pl)	transitive	no	0
haar	haar	np	pron	obj1	haar									yes	dochtertje-4
door	door	pp	prep	hd	door									no	0
het	het	detp	det	det	het									no	0
hele	heel	ap	adj	mod	heel									no	0
paleis	paleis	np	noun	hd	paleis			het	count	sg				no	0
en	en	vg	vg	crd	en									no	0
in	in	pp	prep	hd	in									no	0
de	de	detp	det	det	de									no	0
tuinen	tuin	np	noun	hd	tuin			de	count	pl				no	0
en	en	vg	vg	crd	en									no	0
toen	toen	cp	comp	cmp	toen									no	0
ze	ze	np	pron	su	ze		wkpro							yes	koningin-6
haar	haar	np	pron	obj1	haar									yes	dochtertje-4
niet	niet	advp	adv	mod	niet									no	0
vonden	vind	ssub	verb	hd	vind						hebben	past(pl)	transitive_ndev_ndev	no	0
,	,	punct	punct	--	,		komma							no	0
gingen	ga	smain	verb	hd	ga						zijn	past(pl)	ld_pp	no	0
alle	alle	detp	det	det	alle									no	0
knechts	knecht	np	noun	hd	knecht			de	count	pl				yes	knechts-0
en	en	vg	vg	crd	en									no	0
meiden	meid	np	noun	hd	meid			de	count	pl				yes	meiden-1
en	en	vg	vg	crd	en									no	0
de	de	detp	det	det	de									no	0
koning	koning	np	noun	hd	koning			de	count	sg				yes	koning-5
zelf	zelf	advp	adv	mod	zelf		postnp							yes	koning-5
naar	naar	pp	prep	hd	naar									no	0
het	het	detp	det	det	het									no	0
bos	bos	np	noun	hd	bos			het	count	sg				no	0
om	om	oti	comp	cmp	om									no	0
haar	haar	np	pron	obj1	haar									yes	dochtertje-4
te	te	cp	comp	cmp	te									no	0
zoeken	zoek	inf	verb	hd	zoek						hebben	inf	transitive	no	0
en	en	vg	vg	crd	en									no	0
ze	ze	np	pron	su	ze		wkpro							yes	koning-5
zochten	zoek	smain	verb	hd	zoek						hebben	past(pl)	transitive	no	0
haar	haar	np	pron	obj1	haar									yes	dochtertje-4
de	de	detp	det	det	de									no	0
hele	heel	ap	adj	mod	heel									no	0
middag	middag	np	noun	hd	middag		tmp							no	0
en	en	vg	vg	crd	en									no	0
vonden	vind	smain	verb	hd	vind						hebben	past(pl)	transitive_ndev_ndev	no	0
haar	haar	np	pron	obj1	haar									yes	dochtertje-4
niet	niet	advp	adv	mod	niet									no	0
.	.	punct	punct	--	.		punt							no	0
In	in	pp	prep	hd	in									no	0
de	de	detp	det	det	de									no	0
avond	avond	np	noun	hd	avond		tmp							no	0
gingen	ga_in	smain	verb	hd	ga_in						zijn	past(pl)	part_ld_transitive(in)	no	0
ze	ze	np	pron	su	ze		wkpro							yes	koning-5
met	met	pp	prep	hd	met									no	0
brandende	brandend	ppres	adj	mod	brandend									no	0
fakkels	fakkel	np	noun	hd	fakkel			de	count	pl				no	0
het	het	detp	det	det	het									no	0
bos	bos	np	noun	hd	bos			het	count	sg				no	0
weer	weer	advp	adv	mod	weer									no	0
in	in	part	part	svp	in									no	0
en	en	vg	vg	crd	en									no	0
daar	daar	advp	adv	mod	daar		er_loc							no	0
hoorden	hoor	smain	verb	hd	hoor						hebben	past(pl)	transitive_ndev_ndev	no	0
ze	ze	np	pron	su	ze		wkpro							yes	koning-5
een	een	detp	det	det	een									no	0
stemmetje	stem_DIM	np	noun	hd	stem_DIM			het	count	sg				no	0
,	,	punct	punct	--	,		komma							no	0
dat	dat	np	pron	rhd	dat									no	0
riep	roep	ssub	verb	hd	roep						hebben	past(sg)	sbar	no	0
:	:	punct	punct	--	:		dubb_punt							no	0
"	"	--	punct	--	"		aanhaal_both							no	0
Al	al	advp	adv	mod	al									no	0
om	om	pp	prep	hd	om									no	0
het	het	detp	det	det	het									no	0
kruisje	kruising_DIM	np	noun	hd	kruising_DIM			het	count	sg				no	0
van	van	pp	prep	hd	van									no	0
fideldideldom	fideldideldom	np	noun	obj1	fideldideldom			both	both	both				no	0
Hebben	heb	smain	verb	hd	heb						hebben	pl	aux_psp_hebben	no	0
mijn	mijn	detp	det	det	mijn									yes	dochtertje-4
zusters	zuster	np	noun	hd	zuster			de	count	pl				yes	dochtertjes-3
mij	mij	np	pron	obj1	mij									yes	dochtertje-4
vermoord	vermoord	ppart	verb	hd	vermoord						hebben	psp	transitive	no	0
.	.	punct	punct	--	.		punt							no	0
"	"	--	punct	--	"		aanhaal_both							no	0
De	de	detp	det	det	de									no	0
koning	koning	np	noun	hd	koning			de	count	sg				yes	koning-5
ging	ga_af	smain	verb	hd	ga_af-op						zijn	past(sg)	part_pc_pp(af,op)	no	0
op	op	pp	prep	hd	op									no	0
de	de	detp	det	det	de									no	0
stem	stem	np	noun	hd	stem			de	count	sg				no	0
af	af	part	part	svp	af									no	0
en	en	vg	vg	crd	en									no	0
daar	daar	advp	adv	mod	daar		er_loc							no	0
zag	zie	smain	verb	hd	zie						hebben	past(sg)	aci	no	0
hij	hij	np	pron	su	hij									yes	koning-5
in	in	pp	prep	hd	in									no	0
een	een	detp	det	det	een									no	0
diepe	diep	ap	adj	mod	diep									no	0
kuil	kuil	np	noun	hd	kuil			de	count	sg				no	0
zijn	zijn	detp	det	det	zijn									yes	koning-5
jongste	jong	ap	adj	mod	jong									no	0
dochtertje	dochter_DIM	np	noun	hd	dochter_DIM			het	count	sg				yes	dochtertje-4
liggen	lig	inf	verb	hd	lig						'hebben/zijn'	inf	ld_pp	no	0
.	.	punct	punct	--	.		punt							no	0
Zelf	zelf	advp	adv	predm	zelf		predm							yes	koning-5
haalde	haal	smain	verb	hd	haal						hebben	past(sg)	np_ld_pp	no	0
hij	hij	np	pron	su	hij									yes	koning-5
haar	haar	np	pron	obj1	haar									yes	dochtertje-4
eruit	eruit	pp	pp	ld	eruit		er							no	0
,	,	punct	punct	--	,		komma							no	0
bond	bind	smain	verb	hd	bind						hebben	past(sg)	transitive	no	0
haar	haar	detp	det	det	haar									yes	dochtertje-4
handen	hand	np	noun	hd	hand			de	count	pl				no	0
en	en	vg	vg	crd	en									no	0
voeten	voet	np	noun	hd	voet			de	count	pl				no	0
los	los	ap	adj	mod	los									no	0
en	en	vg	vg	crd	en									no	0
droeg	draag	smain	verb	hd	draag						hebben	past(sg)	np_ld_pp	no	0
haar	haar	np	pron	obj1	haar									yes	dochtertje-4
naar	naar	pp	prep	hd	naar									no	0
het	het	detp	det	det	het									no	0
kasteel	kasteel	np	noun	hd	kasteel			het	count	sg				no	0
.	.	punct	punct	--	.		punt							no	0
Daar	daar	advp	adv	mod	daar		er_loc							no	0
vroeg	vraag	smain	verb	hd	vraag						hebben	past(sg)	sbar	no	0
de	de	detp	det	det	de									no	0
koningin	koningin	np	noun	hd	koningin			de	count	sg				yes	koningin-6
,	,	punct	punct	--	,		komma							no	0
hoe	hoe	ap	adj	whd	hoe									no	0
ze	ze	np	pron	su	ze		wkpro							yes	dochtertje-4
in	in	pp	prep	hd	in									no	0
de	de	detp	det	det	de									no	0
kuil	kuil	np	noun	hd	kuil			de	count	sg				no	0
gekomen	kom	ppart	verb	hd	kom						zijn	psp	ld_pp	no	0
was	ben	ssub	verb	hd	ben						unacc	past(sg)	aux_psp_zijn	no	0
en	en	vg	vg	crd	en									no	0
ze	ze	np	pron	su	ze		wkpro							yes	dochtertje-4
vertelde	vertel	smain	verb	hd	vertel						hebben	past(sg)	transitive	no	0
het	het	np	det	obj1	het									no	0
.	.	punct	punct	--	.		punt							no	0
De	de	detp	det	det	de									no	0
koning	koning	np	noun	hd	koning			de	count	sg				yes	koning-5
en	en	vg	vg	crd	en									no	0
de	de	detp	det	det	de									no	0
koningin	koningin	np	noun	hd	koningin			de	count	sg				yes	koningin-6
waren	ben	smain	verb	hd	ben						unacc	past(pl)	intransitive	no	0
toen	toen	advp	adv	mod	toen		tmp							no	0
zo	zo	ap	adj	hd	zo									no	0
boos	boos	ap	adj	hd	boos									no	0
,	,	punct	punct	--	,		komma							no	0
dat	dat	cp	comp	cmp	dat									no	0
ze	ze	np	pron	su	ze		wkpro							yes	koningin-6
de	de	detp	det	det	de									no	0
gouden	gouden	ap	adj	mod	gouden									no	0
pop	pop	np	noun	hd	pop			de	count	sg				no	0
en	en	vg	vg	crd	en									no	0
de	de	detp	det	det	de									no	0
zilveren	zilveren	ap	adj	mod	zilveren									no	0
wieg	wieg	np	noun	hd	wieg			de	count	sg				no	0
ook	ook	advp	adv	mod	ook									no	0
aan	aan	pp	prep	hd	aan									no	0
hun	hun	detp	det	det	hun									yes	koningin-6
jongste	jong	ap	adj	mod	jong									no	0
kind	kind	np	noun	hd	kind			het	count	sg				yes	dochtertje-4
gaven	geef	ssub	verb	hd	geef						hebben	past(pl)	transitive	no	0
en	en	vg	vg	crd	en									no	0
de	de	detp	det	det	de									no	0
oudste	oud	ap	adj	mod	oud									no	0
twee	twee	detp	num	det	twee		hoofd							no	0
prinsesjes	prinses_DIM	np	noun	hd	prinses_DIM			het	count	pl				yes	dochtertjes-3
een	een	detp	det	det	een									no	0
maand	maand	np	noun	hd	maand		tmp							no	0
lang	lang	ap	adj	hd	lang									no	0
in	in	pp	prep	hd	in									no	0
de	de	detp	det	det	de									no	0
toren	toren	np	noun	hd	toren			de	count	sg				no	0
opsloten	sluit_op	ssub	verb	hd	sluit_op						hebben	past(pl)	ninv(transitive,part_transitive(op))	no	0
op	op	pp	prep	hd	op									no	0
water	water	np	noun	cnj	water			het	both	sg				no	0
en	en	vg	vg	crd	en									no	0
brood	brood	np	noun	cnj	brood			het	count	sg				no	0
.	.	punct	punct	--	.		punt							no	0
(	(	punct	punct	--	(		haak_open							no	0
Drente	Drente	np	name	--	Drente									no	0
)	)	punct	punct	--	)		haak_sluit							no	0
<FB/>
VAN	van	pp	prep	hd	van									no	0
DE	de	detp	det	det	de									no	0
BOER	boer	np	noun	hd	boer			de	count	sg				no	0
DIE	die	--	pron	--	die									no	0
ZIJN	zijn	detp	det	det	zijn									no	0
KOE	koe	np	noun	hd	koe			de	count	sg				no	0
AAN	aan	pp	prep	hd	aan									no	0
ST	st	np	noun	obj1	st			both	both	both				no	0
.	.	--	punct	--	.		punt							no	0
ANTONIUS	Antonius	detp	det	det	Antonius		name							no	0
VERKOCHT	VERKOCHT	np	name	mwp	VERKOCHT									no	0
Er	Er	np	name	mwp	Er									no	0
was	ben	smain	verb	hd	ben						unacc	past(sg)	copula	no	0
eens	eens	advp	adv	mod	eens		tmp							no	0
een	een	detp	det	det	een									no	0
heel	heel	advp	adv	mod	heel		intensifier							no	0
domme	dom	ap	adj	hd	dom									no	0
boer	boer	np	noun	hd	boer			de	count	sg				yes	hannes-12
die	die	np	pron	rhd	die									yes	hannes-12
een	een	detp	det	det	een									no	0
schrandere	schrander	ap	adj	mod	schrander									no	0
vrouw	vrouw	np	noun	hd	vrouw			de	count	sg				yes	vrouw-11
had	heb	ssub	verb	hd	heb						hebben	past(sg)	transitive_ndev	no	0
.	.	punct	punct	--	.		punt							no	0
Ze	ze	np	pron	su	ze		wkpro							yes	vrouw-11
bestuurde	bestuur	smain	verb	hd	bestuur						hebben	past(sg)	transitive	no	0
het	het	detp	det	det	het									no	0
huis	huis	np	noun	hd	huis			het	count	sg				no	0
,	,	punct	punct	--	,		komma							no	0
kocht	koop	smain	verb	hd	koop						hebben	past(sg)	intransitive	no	0
en	en	vg	vg	crd	en									no	0
verkocht	verkoop	ssub	verb	hd	verkoop						hebben	past(sg)	intransitive	no	0
,	,	punct	punct	--	,		komma							no	0
regelde	regel	smain	verb	hd	regel						hebben	past(sg)	transitive	no	0
de	de	detp	det	det	de									no	0
werkzaamheden	werkzaamheid	np	noun	hd	werkzaamheid			de	count	pl				no	0
op	op	pp	prep	hd	op									no	0
de	de	detp	det	det	de									no	0
boerderij	boerderij	np	noun	hd	boerderij			de	count	sg				no	0
en	en	vg	vg	crd	en									no	0
zorgde	zorg	smain	verb	hd	zorg						hebben	past(sg)	sbar	no	0
dat	dat	cp	comp	cmp	dat									no	0
alles	alles	np	noun	su	alles			het	mass	sg				no	0
goed	goed	ap	adj	predc	goed									no	0
bleef	blijf	ssub	verb	hd	blijf						unacc	past(sg)	aux(inf)	no	0
gaan	ga	inf	verb	hd	ga						zijn	inf(no_e)	ap_copula	no	0
.	.	punct	punct	--	.		punt							no	0
Op	op	pp	prep	hd	op									no	0
zekere	zeker	ap	adj	mod	zeker									no	0
dag	dag	np	noun	hd	dag		tmp							no	0
echter	echter	advp	adv	mod	echter		postp							no	0
bezeerde	bezeer	smain	verb	hd	bezeer						hebben	past(sg)	transitive	no	0
zij	zij	np	pron	su	zij									yes	vrouw-11
haar	haar	detp	det	det	haar									no	0
voet	voet	np	noun	hd	voet			de	count	sg				no	0
,	,	punct	punct	--	,		komma							no	0
zodat	zodat	cp	comp	cmp	zodat									no	0
ze	ze	np	pron	su	ze		wkpro							yes	vrouw-11
niet	niet	advp	adv	mod	niet									no	0
lopen	loop	inf	verb	hd	loop						'hebben/zijn'	inf	intransitive	no	0
kon	kan	ssub	verb	hd	kan						'hebben/zijn'	past(sg)	aux(inf)	no	0
en	en	vg	vg	crd	en									no	0
dus	dus	advp	adv	mod	dus		sentence							no	0
thuis	thuis	part	part	svp	thuis									no	0
moest	moet	ssub	verb	hd	moet						'hebben/zijn'	past(sg)	modifier(aux(inf))	no	0
blijven	blijf_thuis	inf	verb	hd	blijf_thuis						unacc	inf	part_intransitive(thuis)	no	0
.	.	punct	punct	--	.		punt							no	0
Nu	nu	advp	adv	mod	nu		tmp							no	0
hadden	heb	smain	verb	hd	heb						hebben	past(pl)	transitive_ndev	no	0
ze	ze	np	pron	su	ze		wkpro							yes	hannes-12
een	een	detp	det	det	een									no	0
koe	koe	np	noun	hd	koe			de	count	sg				yes	koe-0
,	,	punct	punct	--	,		komma							no	0
die	die	np	pron	rhd	die									yes	koe-0
verkocht	verkoop	ppart	verb	hd	verkoop						hebben	psp	transitive	no	0
moest	moet	ssub	verb	hd	moet						'hebben/zijn'	past(sg)	modifier(aux(inf))	no	0
worden	word	inf	verb	hd	word						unacc	inf	passive	no	0
en	en	vg	vg	crd	en									no	0
er	er	advp	adv	mod	er		er							no	0
zat	zit_op	smain	verb	hd	zit_op						hebben	past(sg)	part_intransitive(op)	no	0
niets	niets	np	noun	hd	niets									no	0
anders	ander	ap	adj	hd	ander		iets							no	0
op	op	part	part	svp	op									no	0
dan	dan	comparative	comparative	cmp	dan									no	0
dat	dat	cp	comp	cmp	dat									no	0
de	de	detp	det	det	de									no	0
boer	boer	np	noun	hd	boer			de	count	sg				yes	hannes-12
naar	naar	pp	prep	hd	naar									no	0
de	de	detp	det	det	de									no	0
markt	markt	np	noun	hd	markt			de	count	sg				no	0
moest	moet	ssub	verb	hd	moet						'hebben/zijn'	past(sg)	modifier(aux(inf))	no	0
gaan	ga	inf	verb	hd	ga						zijn	inf(no_e)	ld_pp	no	0
.	.	punct	punct	--	.		punt							no	0
Ze	ze	np	pron	su	ze		wkpro							yes	hannes-12
woonden	woon	smain	verb	hd	woon						hebben	past(pl)	ld_pp	no	0
wel	wel	ap	adj	mod	wel									no	0
een	een	detp	det	det	een									no	0
paar	paar	np	noun	hd	paar			both	both	sg				no	0
uur	uur	np	noun	hd	uur		tmp							no	0
van	van	pp	prep	hd	van									no	0
de	de	detp	det	det	de									no	0
markt	markt	np	noun	hd	markt			de	count	sg				no	0
af	af	part	part	hdf	af									no	0
en	en	vg	vg	crd	en									no	0
Hannes	Hannes	np	name	su	Hannes									yes	hannes-12
moest	moet	smain	verb	hd	moet						hebben	past(sg)	ld_adv	no	0
dus	dus	advp	adv	mod	dus		sentence							no	0
al	al	advp	adv	mod	al									no	0
vroeg	vroeg	ap	adj	mod	vroeg									no	0
op	op	ap	adj	mwp	op									no	0
weg	weg	ap	adj	mwp	weg									no	0
.	.	punct	punct	--	.		punt							no	0
Maar	maar	du	comp	dlink	maar									no	0
vooraf	vooraf	pp	pp	sat	vooraf									no	0
,	,	punct	punct	--	,		komma							no	0
al	al	advp	adv	mod	al									no	0
dagen	dag	np	noun	hd	dag		tmp							no	0
tevoren	tevoren	pp	pp	mod	tevoren									no	0
,	,	punct	punct	--	,		komma							no	0
had	heb	smain	verb	hd	heb						hebben	past(sg)	aux_psp_hebben	no	0
zijn	zijn	detp	det	det	zijn									yes	hannes-12
vrouw	vrouw	np	noun	hd	vrouw			de	count	sg				yes	vrouw-11
hem	hem	np	pron	obj2	hem									yes	hannes-12
aan	aan	fixed	fixed	mwp	aan									no	0
het	het	fixed	fixed	mwp	het									no	0
verstand	verstand	fixed	fixed	mwp	verstand									no	0
gebracht	breng	ppart	verb	hd	aan-het-verstand-breng						hebben	psp	fixed([[aan,het,verstand],sbar,dat],imp_passive)	no	0
,	,	punct	punct	--	,		komma							no	0
hoe	hoe	ap	adj	vc	hoe									no	0
hij	hij	np	pron	dp	hij									yes	hannes-12
handelen	handel	np	verb	su	handel		v_noun							no	0
moest	moet	smain	verb	hd	moet						hebben	past(sg)	intransitive	no	0
,	,	punct	punct	--	,		komma							no	0
als	als	cp	comp	cmp	als									no	0
er	er	advp	adv	mod	er		er							no	0
kooplui	koopman	np	noun	su	koopman			de	count	pl				yes	kooplui-3
naar	naar	pp	prep	hd	naar									no	0
de	de	detp	det	det	de									no	0
koe	koe	np	noun	hd	koe			de	count	sg				yes	koe-0
zouden	zal	ssub	verb	hd	zal						hebben	past(pl)	aux(inf)	no	0
komen	kom	inf	verb	hd	kom						zijn	inf	aux(te_inf)	no	0
kijken	kijk	inf	verb	hd	kijk						hebben	inf	ld_pp	no	0
.	.	--	punct	--	.		punt							no	0
Je	je	np	pron	su	je		wkpro							yes	hannes-12
moet	moet	smain	verb	hd	moet						'hebben/zijn'	sg	modifier(aux(inf))	no	0
vooral	vooral	advp	adv	mod	vooral									no	0
niet	niet	advp	adv	hd	niet									no	0
veel	veel	ap	adj	hd	veel									no	0
praten	praat	inf	verb	hd	praat						hebben	inf	intransitive	no	0
,	,	punct	punct	--	,		komma							no	0
zei	zeg	sv1	verb	hd	zeg						hebben	past(sg)	tr_sbar	no	0
ze	ze	np	pron	su	ze		wkpro							yes	vrouw-11
,	,	punct	punct	--	,		komma							no	0
want	want	vg	vg	crd	want									no	0
dan	dan	advp	adv	mod	dan		tmp							no	0
merken	merk	smain	verb	hd	merk						hebben	pl	sbar	no	0
ze	ze	np	pron	su	ze		wkpro							yes	kooplui-3
hoe	hoe	ap	adj	mod	hoe									no	0
dom	dom	ap	adj	hd	dom									no	0
je	je	np	pron	su	je		wkpro							yes	hannes-12
bent	ben	ssub	verb	hd	ben						unacc	sg_hebt	copula	no	0
.	.	punct	punct	--	.		punt							no	0
Ook	ook	advp	adv	mod	ook		sentence							no	0
moet	moet	smain	verb	hd	moet						'hebben/zijn'	sg	modifier(aux(inf))	no	0
je	je	np	pron	su	je		wkpro							yes	hannes-12
niets	niets	np	noun	mod	niets		meas_mod							no	0
te	te	cp	comp	cmp	te									no	0
maken	maak	inf	verb	body	maak						hebben	inf	fixed_dep(intransitive)	no	0
willen	wil	inf	verb	hd	wil						hebben	inf	modifier(aux(inf))	no	0
hebben	heb	inf	verb	hd	heb-met-maak						hebben	inf	fixed([vc(maak,pass_te,intransitive),pc(met)],no_passive)	no	0
met	met	pp	prep	hd	met									no	0
kooplui	koopman	np	noun	hd	koopman			de	count	pl				yes	kooplui-3
die	die	np	pron	rhd	die									no	0
veel	veel	ap	adj	mod	veel									no	0
praten	praat	ssub	verb	hd	praat						hebben	pl	intransitive	no	0
,	,	punct	punct	--	,		komma							no	0
want	want	vg	vg	crd	want									no	0
praters	prater	np	noun	predc	prater			de	count	pl				no	0
zijn	ben	smain	verb	hd	ben						unacc	pl	copula	no	0
geen	geen	detp	det	det	geen									no	0
kopers	koper	np	noun	hd	koper			de	count	pl				no	0
en	en	vg	vg	crd	en									no	0
zorg	zorg	np	noun	hd	zorg			de	count	sg				no	0
vooral	vooral	advp	adv	mod	vooral									no	0
,	,	punct	punct	--	,		komma							no	0
dat	dat	cp	comp	cmp	dat									no	0
je	je	np	pron	su	je		wkpro							yes	hannes-12
de	de	detp	det	det	de									no	0
koe	koe	np	noun	hd	koe			de	count	sg				yes	koe-0
niet	niet	advp	adv	mod	niet									no	0
voor	voor	ap	adj	hd	voor									no	0
minder	minder	advp	det	mwp	minder		pre_num_adv							no	0
dan	dan	advp	det	mwp	dan		pre_num_adv							no	0
honderdenzestig	honderden_zestig	detp	num	hd	honderden_zestig		hoofd							no	0
gulden	gulden	np	noun	hd	gulden		meas_mod							no	0
verkoopt	verkoop	ssub	verb	hd	verkoop						hebben	sg3	transitive	no	0
.	.	punct	punct	--	.		punt							no	0
Willen	wil	sv1	verb	hd	wil						hebben	pl	modifier(aux(inf))	no	0
ze	ze	np	pron	su	ze		wkpro							yes	kooplui-3
die	die	detp	det	det	die									no	0
prijs	prijs	np	noun	hd	prijs			de	count	sg				no	0
niet	niet	advp	adv	mod	niet									no	0
besteden	besteed	inf	verb	hd	besteed						hebben	inf	transitive	no	0
,	,	punct	punct	--	,		komma							no	0
dan	dan	advp	adv	mod	dan		tmp							no	0
breng	breng_terug	smain	verb	hd	breng_terug						hebben	sg1	part_transitive(terug)	no	0
je	je	np	pron	su	je		wkpro							yes	hannes-12
het	het	detp	det	det	het									no	0
beest	beest	np	noun	hd	beest			het	count	sg				yes	koe-0
maar	maar	advp	adv	mod	maar									no	0
terug	terug	part	part	svp	terug									no	0
,	,	punct	punct	--	,		komma							no	0
maar	maar	advp	adv	mod	maar									no	0
doe	doe	smain	verb	hd	best-doe						hebben	sg1	fixed([acc(best),vp],imp_passive)	no	0
je	je	np	pron	su	je		wkpro							yes	hannes-12
best	best	np	noun	obj1	best			both	mass	sg				no	0
het	het	np	det	obj1	het									no	0
te	te	cp	comp	cmp	te									no	0
verkopen	verkoop	inf	verb	hd	verkoop						hebben	inf	transitive	no	0
,	,	punct	punct	--	,		komma							no	0
want	want	vg	vg	crd	want									no	0
we	we	np	pron	su	we		wkpro							yes	hannes-12
hebben	heb	smain	verb	hd	heb						hebben	pl	nonp_pred_np_ndev	no	0
geld	geld	np	noun	obj1	geld			het	count	sg				no	0
nodig	nodig	ap	adj	hd	nodig-voor									no	0
voor	voor	pp	prep	hd	voor									no	0
de	de	detp	det	det	de									no	0
pacht	pacht	np	noun	hd	pacht			de	count	sg				no	0
.	.	punct	punct	--	.		punt							no	0
"	"	--	punct	--	"		aanhaal_both							no	0
Och	och	advp	tag	tag	och									no	0
,	,	punct	punct	--	,		komma							no	0
"	"	punct	punct	--	"		aanhaal_both							no	0
zuchtte	zucht	sv1	verb	hd	zucht						hebben	past(sg)	sbar	no	0
ze	ze	np	pron	su	ze		wkpro							yes	vrouw-11
,	,	punct	punct	--	,		komma							no	0
"	"	punct	punct	--	"		aanhaal_both							no	0
kon	kan	sv1	verb	hd	kan						'hebben/zijn'	past(sg)	aux(inf)	no	0
ikzelf	ikzelf	np	pron	su	ikzelf									yes	vrouw-11
maar	maar	advp	adv	mod	maar									no	0
gaan	ga	inf	verb	hd	ga						zijn	inf(no_e)	intransitive	no	0
!	!	punct	punct	--	!		uitroep							no	0
Wat	wat	np	pron	whd	wat		nparg							no	0
is	ben	sv1	verb	hd	ben						unacc	sg_heeft	so_copula	no	0
het	het	np	det	su	het									no	0
toch	toch	advp	adv	mod	toch									no	0
een	een	detp	det	det	een									no	0
last	last	np	noun	hd	last			de	count	sg				no	0
als	als	cp	comp	cmp	als									no	0
je	je	np	pron	su	je		wkpro							yes	vrouw-11
zo'n	zo'n	detp	det	det	zo'n									no	0
domme	dom	ap	adj	mod	dom									no	0
man	man	np	noun	hd	man			de	count	bare_meas				yes	hannes-12
hebt	heb	ssub	verb	hd	heb						hebben	sg_hebt	transitive_ndev	no	0
.	.	punct	punct	--	.		punt							no	0
"	"	--	punct	--	"		aanhaal_both							no	0
Die	die	detp	det	det	die									no	0
laatste	laat	ap	adj	mod	laat									no	0
opmerking	opmerking	np	noun	hd	opmerking			de	count	sg				no	0
trok	trek_aan	smain	verb	hd	zich-trek_aan						hebben	past(sg)	part_refl_np(aan)	no	0
Hannes	Hannes	np	name	su	Hannes									yes	hannes-12
zich	zich	np	pron	se	zich									yes	hannes-12
erg	erg	ap	adj	mod	erg									no	0
aan	aan	part	part	svp	aan									no	0
en	en	vg	vg	crd	en									no	0
hij	hij	np	pron	su	hij									yes	hannes-12
nam	neem_voor	smain	verb	hd	zich-neem_voor						hebben	past(sg)	part_refl_vp(voor)	no	0
zich	zich	np	pron	se	zich									no	0
stellig	stellig	ap	adj	mod	stellig									no	0
voor	voor	part	part	svp	voor									no	0
zo	zo	ap	adj	hd	zo									no	0
te	te	cp	comp	cmp	te									no	0
handelen	handel	inf	verb	hd	handel						hebben	inf	intransitive	no	0
,	,	punct	punct	--	,		komma							no	0
dat	dat	cp	comp	cmp	dat									no	0
zijn	zijn	detp	det	det	zijn									yes	hannes-12
vrouw	vrouw	np	noun	hd	vrouw			de	count	sg				yes	vrouw-11
tevreden	tevreden	ap	adj	hd	tevreden-over									no	0
over	over	pp	prep	hd	over									no	0
hem	hem	np	pron	obj1	hem									yes	hannes-12
zou	zal	ssub	verb	hd	zal						hebben	past(sg)	aux(inf)	no	0
zijn	ben	inf	verb	hd	ben						unacc	inf	copula	no	0
.	.	punct	punct	--	.		punt							no	0
Hij	hij	np	pron	su	hij									yes	hannes-12
trok	trek	smain	verb	hd	trek						zijn	past(sg)	ld_pp	no	0
dus	dus	advp	adv	mod	dus		sentence							no	0
al	al	advp	adv	mod	al									no	0
