dat	dat	VNW	inanimate
vond	vinden	WW	inanimate
Reintje	Reintje	SPEC	animate
niet	niet	BW	inanimate
prettig	prettig	ADJ	inanimate
,	,	LET	inanimate
maar	maar	VG	inanimate
wat	wat	VNW	inanimate
kon	kunnen	WW	inanimate
hij	hij	VNW	animate
eraan	eraan	BW	inanimate
doen	doen	WW	inanimate
?	?	LET	inanimate
Weigeren	weigeren	WW	inanimate
ging	gaan	WW	inanimate
niet	niet	BW	inanimate
;	;	LET	inanimate
de	de	LID	inanimate
wolf	wolf	N	animate
was	zijn	WW	inanimate
veel	veel	VNW	inanimate
te	te	BW	inanimate
sterk	sterk	ADJ	inanimate
.	.	LET	inanimate
Nu	nu	BW	inanimate
was	zijn	WW	inanimate
het	het	VNW	inanimate
gedaan	doen	WW	inanimate
met	met	VZ	inanimate
zijn	zijn	VNW	animate
vrije	vrij	ADJ	inanimate
leven	leven	N	inanimate
;	;	LET	inanimate
hij	hij	VNW	animate
moest	moeten	WW	inanimate
voortaan	voortaan	BW	inanimate
dansen	dansen	WW	inanimate
naar	naar	VZ	inanimate
de	de	LID	inanimate
pijpen	pijpen	WW	inanimate
van	van	VZ	inanimate
de	de	LID	inanimate
wolf	wolf	N	animate
.	.	LET	inanimate
Op	op	VZ	inanimate
een	een	LID	inanimate
keer	keer	N	inanimate
zei	zeggen	WW	inanimate
de	de	LID	inanimate
wolf	wolf	N	animate
tegen	tegen	VZ	inanimate
de	de	LID	inanimate
vos	vos	N	animate
:	:	LET	inanimate
"	"	LET	inanimate
Rooie	rood	ADJ	animate
,	,	LET	inanimate
jij	jij	VNW	animate
moet	moeten	WW	inanimate
zorgen	zorgen	WW	inanimate
dat	dat	VG	inanimate
ik	ik	VNW	animate
wat	wat	VNW	inanimate
te	te	VZ	inanimate
eten	eten	WW	inanimate
krijg	krijgen	WW	inanimate
,	,	LET	inanimate
want	want	VG	inanimate
ik	ik	VNW	animate
heb	hebben	WW	inanimate
honger	honger	N	inanimate
;	;	LET	inanimate
anders	anders	BW	inanimate
eet	eten	WW	inanimate
ik	ik	VNW	animate
jou	jou	VNW	animate
op	op	VZ	inanimate
.	.	LET	inanimate
"	"	LET	inanimate
"	"	LET	inanimate
Wel	wel	TSW	inanimate
,	,	LET	inanimate
dat	dat	VNW	inanimate
treft	treffen	WW	inanimate
goed	goed	ADJ	inanimate
,	,	LET	inanimate
"	"	LET	inanimate
antwoordde	antwoorden	WW	inanimate
de	de	LID	inanimate
vos	vos	N	animate
.	.	LET	inanimate
"	"	LET	inanimate
Ik	ik	VNW	animate
weet	weten	WW	inanimate
een	een	LID	inanimate
boerderij	boerderij	N	inanimate
,	,	LET	inanimate
waar	waar	VNW	inanimate
een	een	LID	inanimate
schaap	schaap	N	animate
met	met	VZ	inanimate
een	een	LID	inanimate
paar	paar	N	inanimate
lammetjes	lam	N	animate
in	in	VZ	inanimate
een	een	LID	inanimate
hok	hok	N	inanimate
zit	zitten	WW	inanimate
.	.	LET	inanimate
Als	als	VG	inanimate
je	je	VNW	animate
trek	trekken	WW	inanimate
hebt	hebben	WW	inanimate
,	,	LET	inanimate
haal	halen	WW	inanimate
ik	ik	VNW	animate
er	er	VNW	inanimate
een	een	LID	animate
voor	voor	VZ	inanimate
je	je	VNW	animate
uit	uit	VZ	inanimate
.	.	LET	inanimate
"	"	LET	inanimate
"	"	LET	inanimate
Dat	dat	VNW	inanimate
hoef	hoeven	WW	inanimate
je	je	VNW	animate
niet	niet	BW	inanimate
te	te	VZ	inanimate
vragen	vragen	WW	inanimate
.	.	LET	inanimate
Ik	ik	VNW	animate
heb	hebben	WW	inanimate
je	je	VNW	animate
toch	toch	BW	inanimate
gezegd	zeggen	WW	inanimate
,	,	LET	inanimate
dat	dat	VG	inanimate
ik	ik	VNW	animate
honger	honger	N	inanimate
heb	hebben	WW	inanimate
!	!	LET	inanimate
"	"	LET	inanimate
Samen	samen	BW	inanimate
gingen	gaan	WW	inanimate
ze	ze	VNW	animate
er	er	VNW	inanimate
op	op	VZ	inanimate
af	af	VZ	inanimate
en	en	VG	inanimate
de	de	LID	inanimate
vos	vos	N	animate
haalde	halen	WW	inanimate
een	een	LID	inanimate
lam	lam	N	animate
uit	uit	VZ	inanimate
het	het	LID	inanimate
hok	hok	N	inanimate
en	en	VG	inanimate
bracht	brengen	WW	inanimate
het	het	VNW	animate
naar	naar	VZ	inanimate
de	de	LID	inanimate
wolf	wolf	N	animate
.	.	LET	inanimate
In	in	VZ	inanimate
drie	drie	TW	inanimate
tellen	tellen	WW	inanimate
slokte	slokken	WW	inanimate
die	die	VNW	animate
het	het	LID	inanimate
diertje	dier	N	animate
naar	naar	VZ	inanimate
binnen	binnen	VZ	inanimate
en	en	VG	inanimate
toen	toen	VG	inanimate
hij	hij	VNW	animate
het	het	VNW	inanimate
op	op	VZ	inanimate
had	hebben	WW	inanimate
,	,	LET	inanimate
wilde	willen	WW	inanimate
hij	hij	VNW	animate
het	het	LID	inanimate
andere	ander	ADJ	inanimate
lam	lam	ADJ	animate
ook	ook	BW	inanimate
nog	nog	BW	inanimate
hebben	hebben	WW	inanimate
.	.	LET	inanimate
Maar	maar	VG	inanimate
de	de	LID	inanimate
vos	vos	N	animate
was	zijn	WW	inanimate
in	in	VZ	inanimate
geen	geen	VNW	inanimate
velden	veld	N	inanimate
of	of	VG	inanimate
wegen	wegen	WW	inanimate
meer	veel	VNW	inanimate
te	te	VZ	inanimate
bekennen	bekennen	WW	inanimate
.	.	LET	inanimate
Als	als	VG	inanimate
hij	hij	VNW	animate
het	het	LID	inanimate
lam	lam	ADJ	animate
hebben	hebben	WW	inanimate
wou	willen	WW	inanimate
,	,	LET	inanimate
moest	moeten	WW	inanimate
de	de	LID	inanimate
wolf	wolf	N	animate
het	het	VNW	animate
zelf	zelf	BW	animate
maar	maar	BW	inanimate
gaan	gaan	WW	inanimate
halen	halen	WW	inanimate
.	.	LET	inanimate
Dat	dat	VNW	inanimate
deed	doen	WW	inanimate
hij	hij	VNW	animate
dan	dan	BW	inanimate
ook	ook	BW	inanimate
,	,	LET	inanimate
maar	maar	VG	inanimate
dat	dat	VNW	inanimate
ging	gaan	WW	inanimate
zo	zo	BW	inanimate
lomp	lomp	ADJ	inanimate
en	en	VG	inanimate
onbeholpen	onbeholpen	ADJ	inanimate
,	,	LET	inanimate
dat	dat	VNW	inanimate
de	de	LID	inanimate
boer	boer	N	animate
hem	hem	VNW	animate
in	in	VZ	inanimate
de	de	LID	inanimate
gaten	gat	N	inanimate
kreeg	krijgen	WW	inanimate
en	en	VG	inanimate
met	met	VZ	inanimate
de	de	LID	inanimate
knecht	knecht	N	animate
op	op	VZ	inanimate
het	het	LID	inanimate
lawaai	lawaai	N	inanimate
afkwam	afkomen	WW	inanimate
.	.	LET	inanimate
Zij	zij	VNW	animate
hadden	hebben	WW	inanimate
allebei	allebei	VNW	animate
een	een	LID	inanimate
dikke	dik	ADJ	inanimate
knuppel	knuppel	N	inanimate
in	in	VZ	inanimate
de	de	LID	inanimate
hand	hand	N	inanimate
en	en	VG	inanimate
daarmee	daarmee	BW	inanimate
sloegen	slaan	WW	inanimate
ze	ze	VNW	animate
de	de	LID	inanimate
wolf	wolf	N	animate
zo	zo	BW	inanimate
hardhandig	hardhandig	ADJ	inanimate
,	,	LET	inanimate
dat	dat	VG	inanimate
hij	hij	VNW	animate
jankend	janken	WW	inanimate
bij	bij	VZ	inanimate
de	de	LID	inanimate
vos	vos	N	animate
terugkwam	terugkomen	WW	inanimate
.	.	LET	inanimate
"	"	LET	inanimate
Daar	daar	VNW	inanimate
heb	hebben	WW	inanimate
je	je	VNW	animate
mij	mij	VNW	animate
ook	ook	BW	inanimate
wat	wat	VNW	inanimate
moois	mooi	ADJ	inanimate
geleverd	leveren	WW	inanimate
,	,	LET	inanimate
"	"	LET	inanimate
snauwde	snauwen	WW	inanimate
hij	hij	VNW	animate
.	.	LET	inanimate
"	"	LET	inanimate
Ik	ik	VNW	animate
wilde	willen	WW	inanimate
het	het	LID	inanimate
andere	ander	ADJ	inanimate
lam	lam	ADJ	animate
ook	ook	BW	inanimate
halen	halen	WW	inanimate
en	en	VG	inanimate
toen	toen	BW	inanimate
heeft	hebben	WW	inanimate
de	de	LID	inanimate
boer	boer	N	animate
mij	mij	VNW	animate
zo	zo	BW	inanimate
toegetakeld	toetakelen	WW	inanimate
,	,	LET	inanimate
dat	dat	VG	inanimate
ik	ik	VNW	animate
blij	blij	ADJ	inanimate
ben	zijn	WW	inanimate
er	er	VNW	inanimate
levend	leven	WW	inanimate
te	te	VZ	inanimate
zijn	zijn	WW	inanimate
afgekomen	afkomen	WW	inanimate
.	.	LET	inanimate
"	"	LET	inanimate
"	"	LET	inanimate
Waarom	waarom	BW	inanimate
ben	zijn	WW	inanimate
je	je	VNW	animate
ook	ook	BW	inanimate
zo	zo	BW	inanimate
gulzig	gulzig	ADJ	inanimate
?	?	LET	inanimate
Je	je	VNW	animate
wilt	willen	WW	inanimate
altijd	altijd	BW	inanimate
het	het	LID	inanimate
onderste	onderst	ADJ	inanimate
uit	uit	VZ	inanimate
de	de	LID	inanimate
kan	kunnen	WW	inanimate
hebben	hebben	WW	inanimate
,	,	LET	inanimate
"	"	LET	inanimate
antwoordde	antwoorden	WW	inanimate
de	de	LID	inanimate
vos	vos	N	animate
.	.	LET	inanimate
De	de	LID	inanimate
volgende	volgen	WW	inanimate
dag	dag	N	inanimate
had	hebben	WW	inanimate
de	de	LID	inanimate
wolf	wolf	N	animate
weer	weer	BW	inanimate
honger	honger	N	inanimate
en	en	VG	inanimate
zei	zeggen	WW	inanimate
:	:	LET	inanimate
"	"	LET	inanimate
Je	je	VNW	animate
moet	moeten	WW	inanimate
zorgen	zorgen	WW	inanimate
,	,	LET	inanimate
dat	dat	VG	inanimate
ik	ik	VNW	animate
wat	wat	VNW	inanimate
te	te	VZ	inanimate
eten	eten	WW	inanimate
krijg	krijgen	WW	inanimate
,	,	LET	inanimate
anders	anders	BW	inanimate
eet	eten	WW	inanimate
ik	ik	VNW	animate
jou	jou	VNW	animate
op	op	VZ	inanimate
.	.	LET	inanimate
"	"	LET	inanimate
"	"	LET	inanimate
Ik	ik	VNW	animate
zal	zullen	WW	inanimate
ervoor	ervoor	BW	inanimate
zorgen	zorgen	WW	inanimate
,	,	LET	inanimate
ga	gaan	WW	inanimate
maar	maar	BW	inanimate
mee	mee	VZ	inanimate
.	.	LET	inanimate
Ik	ik	VNW	animate
weet	weten	WW	inanimate
een	een	LID	inanimate
boerderij	boerderij	N	inanimate
,	,	LET	inanimate
waar	waar	VNW	inanimate
de	de	LID	inanimate
boerin	boerin	N	animate
pannekoeken	pannekoek	N	inanimate
heeft	hebben	WW	inanimate
gebakken	bakken	WW	inanimate
;	;	LET	inanimate
daar	daar	VNW	inanimate
lust	lusten	WW	inanimate
je	je	VNW	animate
wel	wel	BW	inanimate
wat	wat	VNW	inanimate
van	van	VZ	inanimate
,	,	LET	inanimate
is	zijn	WW	inanimate
het	het	VNW	inanimate
niet	niet	BW	inanimate
?	?	LET	inanimate
"	"	LET	inanimate
"	"	LET	inanimate
Nou	nou	BW	inanimate
en	en	VG	inanimate
of	of	VG	inanimate
,	,	LET	inanimate
haal	halen	WW	inanimate
er	er	VNW	inanimate
maar	maar	BW	inanimate
gauw	gauw	ADJ	inanimate
wat	wat	VNW	inanimate
.	.	LET	inanimate
"	"	LET	inanimate
De	de	LID	inanimate
vos	vos	N	animate
liep	lopen	WW	inanimate
eerst	eerst	BW	inanimate
om	om	VZ	inanimate
het	het	LID	inanimate
huis	huis	N	inanimate
heen	heen	VZ	inanimate
en	en	VG	inanimate
had	hebben	WW	inanimate
al	al	BW	inanimate
gauw	gauw	ADJ	inanimate
in	in	VZ	inanimate
de	de	LID	inanimate
gaten	gat	N	inanimate
waar	waar	VNW	inanimate
de	de	LID	inanimate
pannekoeken	pannekoek	N	inanimate
lagen	liggen	WW	inanimate
.	.	LET	inanimate
Hij	hij	VNW	animate
haalde	halen	WW	inanimate
er	er	VNW	inanimate
'n	'n	ADJ	inanimate
stuk	stuk	N	inanimate
of	of	VG	inanimate
wat	wat	VNW	inanimate
en	en	VG	inanimate
bracht	brengen	WW	inanimate
ze	ze	VNW	inanimate
naar	naar	VZ	inanimate
de	de	LID	inanimate
wolf	wolf	N	animate
;	;	LET	inanimate
daarna	daarna	BW	inanimate
liep	lopen	WW	inanimate
hij	hij	VNW	animate
een	een	LID	inanimate
eindje	eind	N	inanimate
het	het	LID	inanimate
bos	bos	N	inanimate
in	in	VZ	inanimate
.	.	LET	inanimate
De	de	LID	inanimate
wolf	wolf	N	animate
had	hebben	WW	inanimate
die	die	VNW	inanimate
paar	paar	N	inanimate
pannekoeken	pannekoek	N	inanimate
in	in	VZ	inanimate
een	een	LID	inanimate
ommezien	ommezien	N	inanimate
verorberd	verorberen	WW	inanimate
en	en	VG	inanimate
toen	toen	BW	inanimate
wilde	willen	WW	inanimate
hij	hij	VNW	animate
er	er	VNW	inanimate
meer	veel	VNW	inanimate
hebben	hebben	WW	inanimate
.	.	LET	inanimate
"	"	LET	inanimate
Waar	waar	VNW	inanimate
zou	zullen	WW	inanimate
die	die	VNW	inanimate
vos	vos	N	animate
nu	nu	BW	inanimate
weer	weer	BW	inanimate
zitten	zitten	WW	inanimate
?	?	LET	inanimate
"	"	LET	inanimate
bromde	brommen	WW	inanimate
hij	hij	VNW	animate
in	in	VZ	inanimate
zichzelf	zichzelf	VNW	animate
.	.	LET	inanimate
"	"	LET	inanimate
Die	die	VNW	animate
is	zijn	WW	inanimate
ook	ook	BW	inanimate
altijd	altijd	BW	inanimate
weg	weg	BW	inanimate
,	,	LET	inanimate
als	als	VG	inanimate
ik	ik	VNW	animate
hem	hem	VNW	animate
nodig	nodig	ADJ	inanimate
heb	hebben	WW	inanimate
.	.	LET	inanimate
Nu	nu	BW	inanimate
moet	moeten	WW	inanimate
ik	ik	VNW	animate
er	er	VNW	inanimate
zelf	zelf	BW	animate
weer	weer	BW	inanimate
op	op	VZ	inanimate
uit	uit	VZ	inanimate
.	.	LET	inanimate
Maar	maar	VG	inanimate
ik	ik	VNW	animate
zal	zullen	WW	inanimate
heel	heel	ADJ	inanimate
voorzichtig	voorzichtig	ADJ	inanimate
zijn	zijn	WW	inanimate
,	,	LET	inanimate
dat	dat	VNW	inanimate
het	het	VNW	inanimate
mij	mij	VNW	animate
niet	niet	BW	inanimate
vergaat	vergaan	WW	inanimate
zoals	zoals	VG	inanimate
gisteren	gisteren	BW	inanimate
.	.	LET	inanimate
"	"	LET	inanimate
Hij	hij	VNW	animate
legde	leggen	WW	inanimate
zijn	zijn	VNW	inanimate
voorpoten	voorpoot	N	inanimate
op	op	VZ	inanimate
tafel	tafel	N	inanimate
,	,	LET	inanimate
en	en	VG	inanimate
greep	grijpen	WW	inanimate
de	de	LID	inanimate
pannekoeken	pannekoek	N	inanimate
,	,	LET	inanimate
maar	maar	VG	inanimate
daarbij	daarbij	BW	inanimate
trok	trekken	WW	inanimate
hij	hij	VNW	animate
ook	ook	BW	inanimate
de	de	LID	inanimate
schotel	schotel	N	inanimate
omver	omver	BW	inanimate
,	,	LET	inanimate
die	die	VNW	inanimate
in	in	VZ	inanimate
gruzelementen	gruzelementen	N	inanimate
op	op	VZ	inanimate
de	de	LID	inanimate
vloer	vloer	N	inanimate
viel	vallen	WW	inanimate
.	.	LET	inanimate
Dat	dat	VNW	inanimate
maakte	maken	WW	inanimate
zo'n	zo'n	VNW	inanimate
leven	leven	N	inanimate
dat	dat	VNW	inanimate
de	de	LID	inanimate
boer	boer	N	animate
erop	erop	BW	inanimate
afkwam	afkomen	WW	inanimate
en	en	VG	inanimate
de	de	LID	inanimate
wolf	wolf	N	animate
zo	zo	BW	inanimate
ongemakkelijk	ongemakkelijk	ADJ	inanimate
toetakelde	toetakelen	WW	inanimate
,	,	LET	inanimate
dat	dat	VG	inanimate
hij	hij	VNW	animate
naar	naar	VZ	inanimate
het	het	LID	inanimate
bos	bos	N	inanimate
terug	terug	BW	inanimate
moest	moeten	WW	inanimate
strompelen	strompelen	WW	inanimate
.	.	LET	inanimate
"	"	LET	inanimate
Jij	jij	VNW	animate
bent	zijn	WW	inanimate
me	me	VNW	animate
ook	ook	BW	inanimate
een	een	LID	inanimate
mooie	mooi	ADJ	inanimate
,	,	LET	inanimate
"	"	LET	inanimate
zei	zeggen	WW	inanimate
hij	hij	VNW	animate
.	.	LET	inanimate
"	"	LET	inanimate
Ze	ze	VNW	animate
hadden	hebben	WW	inanimate
me	me	VNW	animate
bijna	bijna	BW	inanimate
doodgeslagen	doodslaan	WW	inanimate
.	.	LET	inanimate
"	"	LET	inanimate
"	"	LET	inanimate
Waarom	waarom	BW	inanimate
ben	zijn	WW	inanimate
je	je	VNW	animate
ook	ook	BW	inanimate
zo'n	zo'n	VNW	inanimate
veelvraat	veelvraat	N	inanimate
,	,	LET	inanimate
"	"	LET	inanimate
antwoordde	antwoorden	WW	inanimate
de	de	LID	inanimate
vos	vos	N	animate
.	.	LET	inanimate
De	de	LID	inanimate
derde	drie	TW	inanimate
dag	dag	N	inanimate
had	hebben	WW	inanimate
de	de	LID	inanimate
wolf	wolf	N	animate
weer	weer	BW	inanimate
trek	trekken	WW	inanimate
.	.	LET	inanimate
"	"	LET	inanimate
Vos	vos	N	animate
,	,	LET	inanimate
ik	ik	VNW	animate
moet	moeten	WW	inanimate
wat	wat	VNW	inanimate
te	te	VZ	inanimate
eten	eten	WW	inanimate
hebben	hebben	WW	inanimate
,	,	LET	inanimate
ik	ik	VNW	animate
verga	vergaan	WW	inanimate
van	van	VZ	inanimate
de	de	LID	inanimate
honger	honger	N	inanimate
!	!	LET	inanimate
"	"	LET	inanimate
riep	roepen	WW	inanimate
hij	hij	VNW	animate
.	.	LET	inanimate
"	"	LET	inanimate
Ik	ik	VNW	animate
kan	kunnen	WW	inanimate
je	je	VNW	animate
wel	wel	BW	inanimate
aan	aan	VZ	inanimate
iets	iets	VNW	inanimate
eetbaars	eetbaar	ADJ	inanimate
helpen	helpen	WW	inanimate
,	,	LET	inanimate
"	"	LET	inanimate
zei	zeggen	WW	inanimate
de	de	LID	inanimate
vos	vos	N	animate
.	.	LET	inanimate
"	"	LET	inanimate
En	en	VG	inanimate
aan	aan	VZ	inanimate
wat	wat	VNW	inanimate
lekkers	lekker	ADJ	inanimate
ook	ook	BW	inanimate
.	.	LET	inanimate
Ik	ik	VNW	animate
weet	weten	WW	inanimate
een	een	LID	inanimate
boer	boer	N	animate
te	te	VZ	inanimate
wonen	wonen	WW	inanimate
,	,	LET	inanimate
die	die	VNW	inanimate
pas	pas	BW	inanimate
geslacht	geslacht	N	inanimate
heeft	hebben	WW	inanimate
.	.	LET	inanimate
In	in	VZ	inanimate
de	de	LID	inanimate
kelder	kelder	N	inanimate
is	zijn	WW	inanimate
het	het	LID	inanimate
vlees	vlees	N	inanimate
ingezouten	ingezouten	WW	inanimate
.	.	LET	inanimate
Daar	daar	VNW	inanimate
zal	zullen	WW	inanimate
ik	ik	VNW	animate
wat	wat	VNW	inanimate
van	van	VZ	inanimate
halen	halen	WW	inanimate
.	.	LET	inanimate
"	"	LET	inanimate
"	"	LET	inanimate
Neen	neen	TSW	inanimate
,	,	LET	inanimate
"	"	LET	inanimate
zei	zeggen	WW	inanimate
de	de	LID	inanimate
wolf	wolf	N	animate
,	,	LET	inanimate
"	"	LET	inanimate
nu	nu	BW	inanimate
ga	gaan	WW	inanimate
ik	ik	VNW	animate
met	met	VZ	inanimate
je	je	VNW	animate
mee	mee	VZ	inanimate
,	,	LET	inanimate
dan	dan	BW	inanimate
kan	kunnen	WW	inanimate
ik	ik	VNW	animate
tenminste	tenminste	BW	inanimate
eens	eens	BW	inanimate
behoorlijk	behoorlijk	ADJ	inanimate
veel	veel	VNW	inanimate
eten	eten	WW	inanimate
.	.	LET	inanimate
"	"	LET	inanimate
Ze	ze	VNW	animate
kropen	kruipen	WW	inanimate
door	door	VZ	inanimate
het	het	LID	inanimate
raampje	raam	N	inanimate
en	en	VG	inanimate
gingen	gaan	WW	inanimate
van	van	VZ	inanimate
het	het	LID	inanimate
vlees	vlees	N	inanimate
eten	eten	WW	inanimate
.	.	LET	inanimate
"	"	LET	inanimate
Dat	dat	VNW	inanimate
smaakt	smaken	WW	inanimate
nog	nog	BW	inanimate
's	zijn	WW	inanimate
,	,	LET	inanimate
"	"	LET	inanimate
zei	zeggen	WW	inanimate
de	de	LID	inanimate
wolf	wolf	N	animate
.	.	LET	inanimate
"	"	LET	inanimate
Ik	ik	VNW	animate
ga	gaan	WW	inanimate
hier	hier	VNW	inanimate
vooreerst	vooreerst	BW	inanimate
niet	niet	BW	inanimate
vandaan	vandaan	VZ	inanimate
.	.	LET	inanimate
"	"	LET	inanimate
En	en	VG	inanimate
hij	hij	VNW	animate
at	eten	WW	inanimate
en	en	VG	inanimate
at	eten	WW	inanimate
.	.	LET	inanimate
De	de	LID	inanimate
vos	vos	N	animate
at	eten	WW	inanimate
ook	ook	BW	inanimate
wat	wat	VNW	inanimate
hij	hij	VNW	animate
kon	kunnen	WW	inanimate
,	,	LET	inanimate
maar	maar	VG	inanimate
iedere	ieder	VNW	inanimate
keer	keer	N	inanimate
liep	lopen	WW	inanimate
hij	hij	VNW	animate
naar	naar	VZ	inanimate
het	het	LID	inanimate
kelderraam	kelderraam	N	inanimate
en	en	VG	inanimate
probeerde	proberen	WW	inanimate
of	of	VG	inanimate
hij	hij	VNW	animate
er	er	VNW	inanimate
nog	nog	BW	inanimate
door	door	VZ	inanimate
kon	kunnen	WW	inanimate
.	.	LET	inanimate
"	"	LET	inanimate
Waarom	waarom	BW	inanimate
kruip	kruipen	WW	inanimate
je	je	VNW	animate
toch	toch	BW	inanimate
iedere	ieder	VNW	inanimate
keer	keer	N	inanimate
door	door	VZ	inanimate
dat	dat	VNW	inanimate
gat	gat	N	inanimate
?	?	LET	inanimate
"	"	LET	inanimate
vroeg	vragen	WW	inanimate
de	de	LID	inanimate
wolf	wolf	N	animate
.	.	LET	inanimate
"	"	LET	inanimate
Ik	ik	VNW	animate
ga	gaan	WW	inanimate
kijken	kijken	WW	inanimate
of	of	VG	inanimate
er	er	VNW	inanimate
onraad	onraad	N	inanimate
is	zijn	WW	inanimate
,	,	LET	inanimate
eet	eten	WW	inanimate
maar	maar	BW	inanimate
lekker	lekker	ADJ	inanimate
door	door	VZ	inanimate
.	.	LET	inanimate
"	"	LET	inanimate
"	"	LET	inanimate
Dat	dat	VNW	inanimate
doe	doen	WW	inanimate
ik	ik	VNW	animate
,	,	LET	inanimate
"	"	LET	inanimate
zei	zeggen	WW	inanimate
de	de	LID	inanimate
wolf	wolf	N	animate
.	.	LET	inanimate
"	"	LET	inanimate
Ik	ik	VNW	animate
ga	gaan	WW	inanimate
hier	hier	VNW	inanimate
niet	niet	BW	inanimate
vandaan	vandaan	VZ	inanimate
voordat	voordat	VG	inanimate
de	de	LID	inanimate
kuip	kuip	N	inanimate
leeg	leeg	ADJ	inanimate
is	zijn	WW	inanimate
"	"	LET	inanimate
en	en	VG	inanimate
hij	hij	VNW	animate
at	eten	WW	inanimate
verder	ver	ADJ	inanimate
.	.	LET	inanimate
Maar	maar	VG	inanimate
de	de	LID	inanimate
boer	boer	N	animate
had	hebben	WW	inanimate
in	in	VZ	inanimate
de	de	LID	inanimate
kelder	kelder	N	inanimate
gestommel	gestommel	N	inanimate
gehoord	horen	WW	inanimate
en	en	VG	inanimate
ging	gaan	WW	inanimate
eens	eens	BW	inanimate
kijken	kijken	WW	inanimate
wat	wat	VNW	inanimate
er	er	VNW	inanimate
te	te	VZ	inanimate
doen	doen	WW	inanimate
was	zijn	WW	inanimate
.	.	LET	inanimate
"	"	LET	inanimate
Daar	daar	VNW	inanimate
heb	hebben	WW	inanimate
je	je	VNW	animate
de	de	LID	inanimate
boer	boer	N	animate
,	,	LET	inanimate
"	"	LET	inanimate
zei	zeggen	WW	inanimate
de	de	LID	inanimate
vos	vos	N	animate
en	en	VG	inanimate
met	met	VZ	inanimate
één	een	TW	inanimate
sprong	sprong	N	inanimate
was	zijn	WW	inanimate
hij	hij	VNW	animate
door	door	VZ	inanimate
het	het	LID	inanimate
raam	raam	N	inanimate
naar	naar	VZ	inanimate
buiten	buiten	VZ	inanimate
.	.	LET	inanimate
De	de	LID	inanimate
wolf	wolf	N	animate
hem	hem	VNW	animate
achterna	achterna	BW	inanimate
,	,	LET	inanimate
maar	maar	VG	inanimate
die	die	VNW	animate
had	hebben	WW	inanimate
zoveel	zoveel	TW	inanimate
gegeten	eten	WW	inanimate
,	,	LET	inanimate
dat	dat	VG	inanimate
hij	hij	VNW	animate
zich	zich	VNW	animate
niet	niet	BW	inanimate
meer	veel	VNW	inanimate
door	door	VZ	inanimate
het	het	LID	inanimate
raampje	raam	N	inanimate
naar	naar	VZ	inanimate
buiten	buiten	VZ	inanimate
kon	kunnen	WW	inanimate
werken	werken	WW	inanimate
.	.	LET	inanimate
Halverwege	halverwege	VZ	inanimate
bleef	blijven	WW	inanimate
hij	hij	VNW	animate
steken	steken	WW	inanimate
en	en	VG	inanimate
de	de	LID	inanimate
boer	boer	N	animate
sloeg	slaan	WW	inanimate
hem	hem	VNW	animate
net	net	BW	inanimate
zo	zo	BW	inanimate
lang	lang	ADJ	inanimate
met	met	VZ	inanimate
de	de	LID	inanimate
bezemsteel	bezemsteel	N	inanimate
,	,	LET	inanimate
tot	tot	VZ	inanimate
hij	hij	VNW	animate
goed	goed	ADJ	inanimate
en	en	VG	inanimate
wel	wel	BW	inanimate
dood	dood	ADJ	inanimate
was	zijn	WW	inanimate
.	.	LET	inanimate
De	de	LID	inanimate
vos	vos	N	animate
vond	vinden	WW	inanimate
dat	dat	VNW	inanimate
uitstekend	uitstekend	ADJ	inanimate
;	;	LET	inanimate
nu	nu	BW	inanimate
was	zijn	WW	inanimate
hij	hij	VNW	animate
bevrijd	bevrijden	WW	inanimate
van	van	VZ	inanimate
die	die	VNW	inanimate
slokop	slokop	N	animate
,	,	LET	inanimate
die	die	VNW	animate
de	de	LID	inanimate
baas	baas	N	inanimate
over	over	VZ	inanimate
hem	hem	VNW	animate
speelde	spelen	WW	inanimate
.	.	LET	inanimate
(	(	LET	inanimate
Gelderland	Gelderland	SPEC	inanimate
)	)	LET	inanimate
<FB/>
MIJNHEER	MIJNHEER	SPEC	inanimate
DE	de	LID	inanimate
MAAN	maan	N	inanimate
Er	er	VNW	inanimate
was	zijn	WW	inanimate
eens	eens	BW	inanimate
een	een	LID	inanimate
soldaat	soldaat	N	animate
die	die	VNW	animate
de	de	LID	inanimate
dienst	dienst	N	inanimate
verliet	verlaten	WW	inanimate
.	.	LET	inanimate
En	en	VG	inanimate
hij	hij	VNW	animate
wandelde	wandelen	WW	inanimate
zo	zo	BW	inanimate
ver	ver	ADJ	inanimate
,	,	LET	inanimate
zo	zo	BW	inanimate
ver	ver	ADJ	inanimate
,	,	LET	inanimate
dat	dat	VG	inanimate
hij	hij	VNW	animate
huis	huis	N	inanimate
noch	noch	VG	inanimate
heg	heg	N	inanimate
meer	veel	VNW	inanimate
zag	zien	WW	inanimate
,	,	LET	inanimate
en	en	VG	inanimate
toen	toen	VG	inanimate
de	de	LID	inanimate
avond	avond	N	inanimate
viel	vallen	WW	inanimate
,	,	LET	inanimate
kwam	komen	WW	inanimate
hij	hij	VNW	animate
aan	aan	VZ	inanimate
een	een	LID	inanimate
grot	grot	N	inanimate
.	.	LET	inanimate
Daar	daar	VNW	inanimate
stond	staan	WW	inanimate
een	een	LID	inanimate
oud	oud	ADJ	inanimate
vrouwtje	vrouw	N	animate
aan	aan	VZ	inanimate
de	de	LID	inanimate
deur	deur	N	inanimate
